,app_id,user_name,score,content,Polarity
180,com.fanduel.scout,Bknas05,5,FanDuel Scout is a terrific app!  It helps me with my FD lineups and what defense to stream for season long.  Greatly recommend it for all FD players!,0.31666666666666665
181,com.fanduel.scout,Phillasports,5,Has become a great tool.,0.8
182,com.fanduel.scout,jesus chuyin,1,My scouting players feature does not work doesn’t seem to be re-syncing with each other .,-0.125
183,com.fanduel.scout,xChuckwagon,5,It’s just too easy to get info,0.43333333333333335
184,com.fanduel.scout,Snaxx Money,5,Great timing when looking for updates,0.8
185,com.fanduel.scout,Big4dy,4,Awesome tool! Would be even more awesome if game scratches were updated sooner 🙄🤷🏾‍♂️,0.525
186,com.fanduel.scout,Frustrated6812,1,"When I try and use the app, it says there is an update available, yet there isn’t an update available in the App Store.",0.4
187,com.fanduel.scout,RLV2001,1,App is great when it works which it hasn’t for 3 days. Keeps saying there is an update and won’t load but there is no update.,0.8
188,com.fanduel.scout,trustnonmarcus300,2,This app won’t let me log in at all steady saying incorrect password or email. And I know my email and password,0.16666666666666666
189,com.fanduel.scout,gogettaant,3,Sometimes it just never loads up but besides that I love it (on iPhone 11),0.5
190,com.fanduel.scout,Unstabile Genius,1,"For the last week, when I try to open it, the app says there is an update.  But the app still won’t open.  Gettin’ nothin’.",0.0
191,com.fanduel.scout,bbchales1989,5,Fun low risk high reward,0.15333333333333332
192,com.fanduel.scout,skoondog,5,Head to head is great.,0.8
193,com.fanduel.scout,steelerbe,4,"One thing that would make this app better, is a weekly start em sit em line up.",0.5
194,com.fanduel.scout,Lakerdall,5,Great site!!!! For information..,1.0
195,com.fanduel.scout,Rookis,3,Great when working,0.8
196,com.fanduel.scout,Triphecta 2,3,Be great if the app actually worked longer than 15 mins!,0.4
197,com.fanduel.scout,cgrego44,5,I can’t get enough of FanDuel!,0.0
198,com.fanduel.scout,Steelcurtain93,5,Helps but go with you gut,0.0
199,com.fanduel.scout,shoboatn,5,Love the insight and the detail put into it with statistics,0.5
200,com.fanduel.scout,fun with fantasy,1,It's really helpful and gives you a little extra edge but to many notifications,0.128125
201,com.fanduel.scout,Stickman731,5,Easy to use.  Great customizable info on you LU,0.6166666666666667
202,com.fanduel.scout,Mosstheboss Miami,5,Very Informative,0.2
203,com.fanduel.scout,aman.me,2,Is it just me or any one else get updates late like after game starts and u can’t change lineup,-0.35
204,com.fanduel.scout,tone8913,4,Help with lineup info after doubting lineup before contest starts!,0.0
205,com.fanduel.scout,coachsreynolds,5,I really am enjoying FanDuel and FanDuel scout is very helpful,0.35
206,com.fanduel.scout,Ruddholtv5,1,Can’t even get past the loading screen,-0.25
207,com.fanduel.scout,J to da Ayyyya,5,The app is really informative.,0.2
208,com.fanduel.scout,808REM1X,5,I Love fan duel it’s fun and easy,0.41111111111111115
209,com.pollardbanknote.PlayOnKS,sleuth65,2,"Tap on it and I get the screen and nothing else, won’t open or anything",0.0
210,com.pollardbanknote.PlayOnKS,CoriaJR,1,The app won’t load it just goes to start screen and no further. Retried about 10 times even deleted and reinstalled app.,0.0
211,com.pollardbanknote.PlayOnKS,Chuck Haigler,1,Please fix the scanning part of the app it use to work great now it is backwards and almost impossible to use on a Apple device,0.06666666666666671
212,com.pollardbanknote.PlayOnKS,62tigerlily,1,"I clicked on the app. And messages said, new updated app version is available. So I go to App Store and it's the same app. It offers me to open it and when I do, it takes me back to where I was before. Thanks lottery. (Sarcasm)",0.11948051948051949
213,com.pollardbanknote.PlayOnKS,KyraMC,1,Have never been able to use the app. Have an iPhone 7 and this has never worked. Sad could be great.,0.26666666666666666
214,com.pollardbanknote.PlayOnKS,Shelly Lickteig,1,I didn’t used to have any problems with this app. Now it won’t even open. It just sits at the blue screen with logo and doesn’t open.,0.0
215,com.pollardbanknote.PlayOnKS,Concerned MOM & Grandma,1,I can’t get the app to even open or play now. I tried to use your Support button and nothing comes up on that. So sad!,-0.3125
216,com.pollardbanknote.PlayOnKS,Judybeanxz82,1,Updated this app and it won’t even open beyond the picture on the first screen. Don’t waste your time.,0.016666666666666663
217,com.pollardbanknote.PlayOnKS,tinymill,1,Tickets say to scan with this app to see if you’ve won. Doesn’t work. Terrible interface too! Really disappointed.,-0.875
218,com.pollardbanknote.PlayOnKS,Gobester_2112,2,Can’t get the scanner to work from iPhone or iPad,0.0
219,com.pollardbanknote.PlayOnKS,Tom10293857,1,"Why do have to give the makers of this app my name and email address just so I can check a ticket. They’re selling our data, of course!",0.0
220,com.pollardbanknote.PlayOnKS,91401975,1,Now when I open it I get the welcome play on screen and it just sits there like that permanently. Gonna delete it since it’s worthless now. 🤦‍♂️,0.0
221,com.pollardbanknote.PlayOnKS,koricangirl,1,For some reason I can not open this app any longer. It freezes on the main screen.,0.08333333333333333
222,com.pollardbanknote.PlayOnKS,catfish1025,1,"No matter what I do, it just keeps going back to the login screen. So frustrating. Guess I won’t be playing the lottery here.",-0.2
223,com.pollardbanknote.PlayOnKS,KindergartenAmber,1,It always says error message try again later.,0.0
224,com.pollardbanknote.PlayOnKS,EtherImp,1,App design is horrendous. App implementation is worse. AND they want your private information… I’m sure they’ll keep it safe….,0.033333333333333326
225,com.pollardbanknote.PlayOnKS,Melissa1959,1,This app used to work great. Now it won’t even open to scan tickets in. App Store says it’s up to date so who knows.,0.4
226,com.pollardbanknote.PlayOnKS,CJ Hash,1,Always use the app but now it doesn’t work. Have tried to update but just want. Best of luck.,1.0
227,com.pollardbanknote.PlayOnKS,HD100th03FatBoy,1,iOS 14 it won’t load past the play on page. Go to app support and it says has been removed.,-0.25
228,com.pollardbanknote.PlayOnKS,DFresh89,1,What is the purpose of this app? You cannot check your tickets or see what the current lottery value is currently. Waste of time.,-0.1
229,com.pollardbanknote.PlayOnKS,Stetch259,3,"It says on the new lottery tickets (Powerball, Mega Millions, etc) that you can check and see if you won on the PlayOn App. HOW?",0.13636363636363635
230,com.pollardbanknote.PlayOnKS,Nickname20945,1,"Most of my entries still say pending, even on past drawings.  So apparently none of those were submitted so i didnt even have a chance to win.  This seems to be a scam",0.275
231,com.pollardbanknote.PlayOnKS,ellis1982,1,I keep trying to load the page but cant even get to log in info,0.0
232,com.pollardbanknote.PlayOnKS,KevinMRod,1,"The app is very slow, or it never opens. It will stay on the Home Screen and then crashes.",-0.39000000000000007
233,com.pollardbanknote.PlayOnKS,johnarosa,2,I updated to iOS 11 and now app won’t open. It used to work great but now it won’t work at all. Please update app ASAP!,0.5
234,com.pollardbanknote.PlayOnKS,ufscbkobdedbj,2,It just stays on the initial play on title screen,0.0
235,com.pollardbanknote.PlayOnKS,ghksbhh cv,1,I am having trouble with the app opening. I am worried if I delete amd reinstall will it lose my earned points?,-0.2
236,com.pollardbanknote.PlayOnKS,$tealth_Hou,1,Come on Kansas...Just relocated to Texas and guess what no problem scanning 10 tickets in under a minute. Step it up...it’s 2019,0.0
237,com.pollardbanknote.PlayOnKS,ffourfifty,1,Time from download to delete 10 minutes.,0.0
238,com.pollardbanknote.PlayOnKS,YoDawgPeace:-),1,"Installed the App and started setting up email and password, but they want way too much personal info. I deleted App before ever using",0.0
239,com.pollardbanknote.PlayOnKS,candi 71,3,App will not open,0.0
240,com.pollardbanknote.PlayOnKS,PhuQ69,1,The app keeps crashing every time I try to sign up! So irritating.,-0.4
241,com.pollardbanknote.PlayOnKS,trt1309,1,All most people want to know is if they won or not.  This doesn’t do that.,0.5
242,com.pollardbanknote.PlayOnKS,Ld😄😄,1,The app keeps giving me an error message when i try to open it.,0.0
243,com.pollardbanknote.PlayOnKS,cseiwert,1,"Won’t get past intro screen anymore, so worthless",-0.525
244,com.pollardbanknote.PlayOnKS,Vicky&Charles,1,The app will only open to the initial screen,0.0
245,com.pollardbanknote.PlayOnKS,ItalianWineTravel,1,You give up your life story to sign up for this app.,0.0
246,com.pollardbanknote.PlayOnKS,Chickenpieeater66,1,Won’t get past the title screen.,-0.25
247,com.pollardbanknote.PlayOnKS,Db1011,1,Doesn’t work at all won’t even let you create your account.,0.0
248,com.pollardbanknote.PlayOnKS,jarhead3051,1,I installed it and tried logging in and log-in fails every time its junk,-0.5
249,com.pollardbanknote.PlayOnKS,SLPHO,1,It will not send me a confirmation email,0.0
250,com.pollardbanknote.PlayOnKS,RickFelten,1,Evidently you need to be on Facebook or have a google account to even use this app. Lame.,-0.125
251,com.pollardbanknote.PlayOnKS,phadedfantom,1,Was in the middle of signing up till I cane back and checked the reviews.,0.0
252,com.pollardbanknote.PlayOnKS,i8update,1,You would think it would inform you if your ticket is a winner. Nope still must look it up annoying they can’t make things easier!,-1.0
253,com.pollardbanknote.PlayOnKS,Ashesinthefall,1,Won’t even open,0.0
254,com.pollardbanknote.PlayOnKS,Hoop there it is,1,App will not open anymore. Luckily I live near the Missouri Stateline. Thank you Mo lottery!Going to delete Kansas,0.07878787878787878
255,com.pollardbanknote.PlayOnKS,pegglegg78,1,I can’t get the app to do anything,0.0
256,com.pollardbanknote.PlayOnKS,mrsward325,1,Has always worked in the past now not pulling up past the main screen,-0.11111111111111112
257,com.pollardbanknote.PlayOnKS,From a grandma,1,The app won’t let me scan my tickets!,0.0
258,com.pollardbanknote.PlayOnKS,Lanning Luke,1,"If you like looking at a screen that says “play on” for hours this app is for you!!! Look out tik tok, you’ve got competition. The only thing worse than this app is the 2020 election",-0.2
259,com.ombiel.campusm.mdc,TidoS0L0,5,"Loving it, “Be You Be MDC” lol",0.7
260,com.ombiel.campusm.mdc,Ashes🥀,1,"I open the app and when it redirects me to enter my login credentials, the app ALWAYS crashes. In fact, it doesn’t even let me log in at all because the app keeps crashing before I can even login. If MDC is going to make an app for students, at least make it work. It had SO much potential and I know very well MDC has very skilled staff to make this app work but they don’t. I hope you guys do something about it soon.",0.11000000000000001
261,com.ombiel.campusm.mdc,somegirl98@,2,Thank you so much for your efforts of bring us an app for the school. Programmers before launching an app you have to test it first and see ir everything works. You have many bugs to fix yet. This could be something amazing and super mega helpful for all of but please don’t just leave the like that fix and invest time. Right now i can even see my grades. But thank so much,0.33843537414965985
262,com.ombiel.campusm.mdc,mdcstudent,1,"The idea of having an app is amazing, and it would have been convenient since it would allow students to see important information. Sadly this app is not well created. Can’t even log in, it doesn’t show me any information like classes, grades etc.. In other words what is the point of it?",0.09375
263,com.ombiel.campusm.mdc,".,.,.,,.,.,,.,,,,,,,,,,,,,..",2,The whole idea of the app is great and when it was working it was great. But the bugs the app has are just terrible. It will show you no data on every category you click on. It will be on the loading page forever and now logging out and logging back in isn’t working so it’s useless.,0.05000000000000001
264,com.ombiel.campusm.mdc,Yungh00ligan,5,"About time. Also, on an aesthetic note, change the logo to a more smooth thing. Like just the letters MDC.",0.45
265,com.ombiel.campusm.mdc,ProfLloyd,1,"How embarrassing that a college is unable to offer a workable app.  This product is not worth the time to download.  Maybe some student can fix this worthless app.  Even free, it’s overpriced. I would have given negative stars, but one star was lowest option.",-0.2700000000000001
266,com.ombiel.campusm.mdc,fartypoopboop,2,"Fix the glitches please I can’t see anything in my agenda because it never works, what’s the point of a school app if it doesn’t work properly?",0.0
267,com.ombiel.campusm.mdc,lil.blonde.gyal,1,"logging in is fine, everything after that doesn’t work. Whenever you go to reach something that isn’t the home page, the app crashes.",0.4166666666666667
268,com.ombiel.campusm.mdc,I.C.M.P.,1,"The app for whatever thing I tap on regardless of the cart, courses, or anything else says “Service Failed to Return Data.” The app is a great tool from the school but needs to be fixed and updated so that it can work better.",0.225
269,com.ombiel.campusm.mdc,lmaonade,3,This app has so much potential to be soo useful to students and for general purposes it is. I find myself logging in a few times a week to reference my ID number or schedule or to see my financial aid awards for the next semester. What I wish it had was more information like my actual semester tuition bill to see how much it is overall. I’m sure there’s other aspects that would make this more helpful that I haven’t come across yet.It does get glitchy from time to time and it seems the only way for it to stop and be normal is if I delete the app and reinstall altogether.,0.11964285714285713
270,com.ombiel.campusm.mdc,Alexander Elias,1,"It gets the job done when it wants to. Nobody cares about the app so the many bugs are not fixed. I can’t load anything and I can’t even log in anymore. It was convenient when it worked, now it’s just garbage.",0.21666666666666665
271,com.ombiel.campusm.mdc,Donkeysblow1,5,Waiting a long time for this ...good job,-0.05
272,com.ombiel.campusm.mdc,nonerobot,1,"I never know when the app will kick me out from my account. It’s very random. And when I try to login again, it take hours. It is kind of helpful (when it’s working)",-0.025000000000000022
273,com.ombiel.campusm.mdc,Pastrikus,1,It signed me out and I wasn’t able to get back into ANY of my MDC resources when I had virtual classes. Ruined everything for me,0.25
274,com.ombiel.campusm.mdc,Stephaniekreelll,3,It is a helpful app but a lot of bugs and the grades button will freeze the app and won’t me view my grades.,0.0
275,com.ombiel.campusm.mdc,Smileyyy18,1,This app is straight trash all it does is take up memory can’t access anything it either has no data found or it just doesn’t work,0.2
276,com.ombiel.campusm.mdc,8590$360,1,Every single time I need to use the app it doesn’t work. This has been going on since the app was made. FIX IT!,-0.08928571428571427
277,com.ombiel.campusm.mdc,jlauren12,1,"This app was great before the update. Now everything is stuck on the loading screen for me and never shows my grades, courses, etc.",0.8
278,com.ombiel.campusm.mdc,intelligence rocks,1,"This app won’t even let me log in. I’ve tried removing it and downloading again. Sadly, it just doesn’t work.",-0.5
279,com.ombiel.campusm.mdc,ice pack,1,"Great idea to keep up with the modern era. Only one important issue with the app....It does not work. I cant get past the login screen. After typing in login credentials, the screen just freezes.",0.22999999999999998
280,com.ombiel.campusm.mdc,alex okay,5,"BLESS THIS APP, it’s way better now. Get it.",0.5
281,com.ombiel.campusm.mdc,Annglez,5,Im really impressed! 😍 I loved it!,0.9375
282,com.ombiel.campusm.mdc,Bannaa5,2,It’s gonna be better if it works,0.5
283,com.ombiel.campusm.mdc,davidsr_ec,3,The only way I could update the info to show me my grades was to log out and log back in again. In the courses section the only way is hitting an update button which doesn’t match with the swipe down gesture that all iOS uses for that purpose.,-0.038888888888888896
284,com.ombiel.campusm.mdc,Sister Imani,1,It doesn’t look like that on my iphone.  Maybe I need to delete it and try again.,0.0
285,com.ombiel.campusm.mdc,dianita9696,1,Everything I click on says no content... Please fix. Thanks,0.2
286,com.ombiel.campusm.mdc,mdcguy,1,"This app is simply atrocious. It’s poorly thought out, clunky and terribly executed just like the institution it was designed for.",-0.7000000000000001
287,com.ombiel.campusm.mdc,Dyln K Simon,1,"APP seemed to have great potential, but was not able to login for a while.",0.18333333333333335
288,com.ombiel.campusm.mdc,Aldkgifjen,1,Can’t even log in.....,0.0
289,com.ombiel.campusm.mdc,Marino G Di Giacomo,4,Good App. It works.,0.7
290,com.ombiel.campusm.mdc,silkysteve305,1,Why do you subject the students to such a useless app. Is it so hard in the year 2020 to have an app that works? Maybe the school should introduce an app building course. This is frustrating. Get it fixed.,-0.20972222222222223
291,com.ombiel.campusm.mdc,Bingayi,1,Nothing works normal.,0.15
292,com.ombiel.campusm.mdc,BeeDamness,1,I can’t login anymore. It’s upsetting!,0.0
293,com.ombiel.campusm.mdc,carlosmartinez12,1,App is just as bad as the school,-0.6999999999999998
294,com.ombiel.campusm.mdc,Boki Skylighter,1,Pointless app.,-0.25
295,com.ombiel.campusm.mdc,DennyFernandez,1,I can’t even log in LOL. Trash app.,0.8
296,com.ombiel.campusm.mdc,Hvegag,5,My iPhone X resolution is supported already!!!. App performance has been improving lately. Keep up the hard work.,-0.29583333333333334
297,com.ombiel.campusm.mdc,Caspercitaaaaa,1,"Sucky app, terrible quality, crashes constantly",-0.5
298,com.ombiel.campusm.mdc,John7288,1,Y’all need to fix this app,0.0
299,com.proxypics.app,jmartinez2413,5,I enjoyed how fast the app worked and how fast it was approved.  Hopefully my money will be ready for me now as well.,0.27499999999999997
300,com.proxypics.app,Hosser76,5,Very easy to use! Step by step,0.7041666666666667
301,com.proxypics.app,AshD13_504,5,Payment and task both went smooth,0.4
302,com.proxypics.app,Dannyhulk,5,Not a lot of work but good pay for what you do when you get a job,0.7
303,com.proxypics.app,MeowCat99,5,This is such a cool conecept! I am really glad I found this app. It is easy to use and user friendly. You will enjoy it!,0.3743055555555556
304,com.proxypics.app,Kurupt213,3,I have a lot of issues when loading app takes too long upon opening. Text too long to accept the jobs.,-0.05
305,com.proxypics.app,spice/nice,5,User friendly app!,0.46875
306,com.proxypics.app,Arturomb,5,The assignment was very straightforward and the instructions clear.,0.29375
307,com.proxypics.app,ForcedMarch68,5,Of course there had to be two neighbors outside and the garage door open at the subject. But got it done. BooYa!,-0.06944444444444443
308,com.proxypics.app,MrGuerreroLB562,5,"Quick few bucks, what’s not to like?",0.06666666666666665
309,com.proxypics.app,Douglas lee Clark,4,I was able to complete the assignment but no one showed up at the appointment time so I could not get inside.,0.3
310,com.proxypics.app,Bsparksxx,5,Easy to take and upload!,0.5416666666666667
311,com.proxypics.app,tiffanyjekdhdb,5,If you like to travel this app is amazing.,0.6000000000000001
312,com.proxypics.app,mrjjhernandez13,5,Pictures we easy to get house is amazing big yard love it,0.38333333333333336
313,com.proxypics.app,Deecee0916,4,Just wish there was a sticker or something car to display in the car,0.0
314,com.proxypics.app,royaltee242,5,Awesome way to make extra spare change I did say SPARE keep your day job😄,0.5
315,com.proxypics.app,Sasuke3009,5,"For my first assignment with ProxyPics, it was relatively easy. Great way to earn a little extra cash in my free time.",0.2826388888888889
316,com.proxypics.app,Stevendepolo,5,App is easy to work with. Very smooth. Instructions are clear. I get paid promptly,0.35111111111111115
317,com.proxypics.app,Bjaj1,5,Quick and easy to complete assignments. App works as expected with no surprises.,0.19166666666666665
318,com.proxypics.app,martianchaos,5,"Easy to follow instructions, didn’t get bothered at all",0.43333333333333335
319,com.proxypics.app,Keeping in line,5,Very easy to use,0.5633333333333334
320,com.proxypics.app,bdhdjdmvfhd,5,Great pay for simple pics,0.4
321,com.proxypics.app,kayla7287,5,Great way to make a little extra cash easy to use app,0.26145833333333335
322,com.proxypics.app,Cheddy51,5,Assignment was easy to complete hope payout process goes smoothly as well,0.3111111111111111
323,com.proxypics.app,Laquah,3,I have had problems uploading photos for assignments.,0.0
324,com.proxypics.app,Jenessa1227,5,Wants were very clear and guided me through the process. Fun little gig to do!,0.09890625000000003
325,com.proxypics.app,sam374594jh,5,Awesome way to pick up extra money and it's getting busier too!!,0.5
326,com.proxypics.app,Bellacrazy74,5,I’m just practicing to correct photos,0.0
327,com.proxypics.app,VonVisser,5,"Easy app, hard to get assignments though",0.07083333333333333
328,com.proxypics.app,vicky4537,5,Nice and easy,0.5166666666666666
329,com.proxypics.app,aarriicckk,5,Love it made 100 extra in 2 weeks,0.25
330,com.proxypics.app,shwenger,5,Easy to access and accomplish this one!,0.5416666666666667
331,com.proxypics.app,temp725,5,Great way to pick up extra money,0.4
332,com.proxypics.app,Evaa0515,5,Easy sign up easy set up,0.43333333333333335
333,com.proxypics.app,JTE1227,5,First job was smooth 👍,0.325
334,com.proxypics.app,lnelli,5,If you in the area it’s easy work.,0.43333333333333335
335,com.proxypics.app,Cami Johnson,5,"Take some pics, make a few bucks. Why not?",-0.2
336,com.proxypics.app,crystalotti,5,Wonderful building,1.0
337,com.proxypics.app,"coffee,pot",1,"Drop down menus for profile, password, etc. are non-functional. Locked up. Tried on two different phones and experienced the same glitch so it’s not on my end.",0.16111111111111112
338,com.proxypics.app,Adam Castillo,5,Great and easy app to use. Wish there were more assignments near me.,0.45833333333333337
339,com.proxypics.app,USC #1 fan,5,Extra money in my pocket,0.0
340,com.proxypics.app,Stang111,5,Nothing to it!,0.0
341,com.proxypics.app,carlynnr,2,There are still people living there so seem weird with me taking pictures,-0.5
342,com.proxypics.app,Auxley92,5,Very easy,0.5633333333333334
343,com.proxypics.app,TabiKat5,5,Easy and fast!,0.3416666666666667
344,com.proxypics.app,Texasmade1,5,Great experience! This is such a great time!  I did not expect to like it as much as I do!,0.5625
345,com.proxypics.app,bjonsin,5,Super easy and fun to make a couple of bucks riding around.,0.35555555555555557
346,com.proxypics.app,St*cy,5,I love this app is fair in money you’ll make and gives you enough time to complete. All directions are there and simple on your task accepted page. Sadly there aren’t many assignment yet where I live tho they are expanding currently so soon I’ve read there should be more coming. The only bad thing I can say is when you reach out to help I wish it had a communication area so instead of responding via email back it could be a notification pop up and in your app so doesn’t get lost in all your emails. Tho they get back to you very quick I must say.,0.11131313131313134
347,com.proxypics.app,PWoj14,5,"UPDATE: other than the below all went well and I have done a number of jobs after this one and things went swimmingly. Also, the folks at Proxy Pics are always super responsive to any questions or concerns.  Taking the pictures was fine, however the homeowner came home while I was doing so and knew nothing about it.  The instructions said the homeowner knew however.  Things got a bit awkward and she asked me to send her a screenshot of the part in the app that said the homeowner knew and the pics were needed for Jim Norton, which I did.",0.0062500000000000056
348,com.proxypics.app,Piclady,4,"I have several moneymaker apps on my phone and Proxypics is quickly becoming my favorite . Simple to use , easy assignments and a fair timeframe to complete .I can set up a route and complete in the 6 hours allowed and they are super-fast at reviewing and approval. The app is fairly new and , while they may be experiencing a few “ growing pains “, I have high hopes for these folks .Communication is good , payment is swift and fair for the work. I look forward to this company’s growth and hope to see more and more assignments in my area . I recommend to anyone who has even limited photography skills and a desire to add a little extra to your income .",0.2511537999037999
349,com.proxypics.app,CabaretCAT,5,"Proxy picks absolutely rocks! There is no easier or less stressful way to make a few extra dollars doing gig work. The assignments are straightforward with thorough directions and plenty of help and support should you need it. I always receive emails back from the help team within minutes of sending. you really couldn’t ask for anything more.  short, easy, thorough, concise, dependable, and you get paid quickly. The only thing I could really want is more assignment opportunities in my area. But Mainly good words and much love for ProxyPics!",0.2264705882352941
350,com.proxypics.app,RonRon40$,5,"I noticed ProxyPics didn’t have any glitches so I’m impress. Overall this is a great app. A nice side hustle to make extra cash when you are not at work. If you run into any problems always email them and they will respond promptly. I’m definitely excited how the app is improving. Proxy pics is improving, and did not have any glitches nor did I have to reach out to customer service this assignment so I’m definitely impressed!!",0.46249999999999997
351,com.proxypics.app,TiffUDare,5,"Completed my first assignment. I had to extend the time for an hour due to personal reasons and they gave me two extra hours about ten minutes after requesting the additional time window! Easy instructions and very clean user interface. Good pay rate. Haven’t gotten the payment (just submitted assignment still in the neighborhood of the location writing this since it was such an easy process it deserved the good review) just need to wait for payout time frame and to see if it is as promised compensation. If so, this is GREAT APP.",0.30569444444444444
352,com.proxypics.app,Air Luii,1,"My first expectation was at least one property per week. I downloaded this app over two months ago and have only seen three request. Each request was of the front property requesting an image outside a vehicle and horizontal. The cost alone traveling to the location defeats the purpose. Although I have a full time job I own several professional cameras and drones and enjoyed the thought of taking on this task. Once again don’t expect to make any real money it’s literally $4 (four dollars) or $5 (five dollars) a property that shows up once in a blue every couple weeks. Not disappointed just be aware of the real expectations and they would prefer all photos be raw format. Cameras I shoot with are Canon R5, 5Dsr, Autel Evo Pro II, DJI FPV, Sony A7siii",0.15294871794871798
353,com.proxypics.app,1D777,5,That was an exciting assignment. I enjoyed meeting with the owner and making him feel comfortable about the process. It was nice to use a professional company title to introduce myself and the process was very relaxed. I thought that the depth of the project was more challenging then hey simple front picture of the house. And it gave me a sense of pride in the job and eagerness to do more. I truly feel like I am a part of something. Thank you ProxyPics,0.36000000000000004
354,com.proxypics.app,APP WONT LOAD VIDEOS,5,Love this app. The company is very quick to respond as well. Not a good think if you’re looking for constant work every day and high amounts of pay. It just helps with extra cash like gas money and anything else you might need throughout the week. Do not expect to be getting paid more than $100 if you have only three assignments in one week. Be very realistic,0.1622222222222222
355,com.proxypics.app,Zxxxxxxxxz,5,"This is one of the only freelance apps I’ve ever used that actually has great customer service with real people! The app isn’t perfect, but when you reach out with problems, they are quick to help you and do the right thing! Very refreshing to see now a days. Also the pay is great and easy to get tasks done. Definitely worth getting if you live near a city :)",0.40429808286951147
356,com.proxypics.app,Hpadgett76,5,I just started this app a few days ago and so far so good as far as pay goes on it gets in your bank account right away however the pay is a little bit less than some of the other apps that I do a service monitoring for but I can’t complain it’s still money in my bank account. I’ve done 3 assignments so far highest paying was $7,0.0673941798941799
357,com.proxypics.app,Jlynnice,5,In order for me to access camera in app I had to park 2 blocks down and walk the rest of the way because the GPS thinks you have reached your destination when In Fact you didn’t. This is still an issue and it’s been over a year! All in all I astilla enjoy it.,0.10277777777777777
358,com.proxypics.app,bamarogue1,4,This is a good way to make a little extra change here or there. They pay quick and they are easy to work with.  Sometimes it can be difficult to get a property because there’s so many people doing it do you have to be quick on the trigger. By the time you open up the property in the app someone else already has it. Overall I’ve had a great experience with them.,0.21931818181818177
359,com.proxypics.app,Bolt Prime,5,"I had tried to sign up and get started, but it seems it won’t let me press continue. Is there something wrong or am I just not getting something? Judging by other reviews, it appears to have good potential, so I was quite excited to try it out.",0.09
360,com.proxypics.app,Steve.M.B.,2,"I like the way properties are grouped together when listed but really miss the map view so I can plan route efficiently.The upload feature can get stuck and the picture is not kept in your camera roll so you should take an extra pic with your camera to make sure you get paid. Otherwise you forfeit your time and gas and do not get paid.Sometimes 3.25 just isn’t with the drive, but it makes sense if there are five or more pics.",0.3
361,com.proxypics.app,GVUDSCP,5,"I am a real estate appraiser, and I have been doing side work with Proxy Pics since their origination. I have found this business to be very well organized, professional, and easy to work with. My payments are always swiftly applied to my account.",0.23333333333333334
362,com.proxypics.app,Better Shopper,5,"Whether you need current, accurate photos of virtually anything anywhere or you want to earn a little extra cash for taking such photos, ProxyPics is the new superstar app on your phone.  You gotta check it out.",0.05814393939393941
363,com.proxypics.app,power moves ic,5,Bugs with problems uploading have been fixed. This is a great company to do work with. Real people answer you if you need help not just some automated messages. They answer emails for help quickly and come to great solutions to help you out if you should need help.,0.44666666666666666
364,com.proxypics.app,6DogsMore,1,This app is weird. I get notifications of nearby assignments but when I click on the notification and go into the app—-the assignment is not there. Suddenly this morning I get 85 notifications! and not a single one is actually in the app to be found. I cannot believe that all these assignments are snapped up before I can even click on the notification. And it’s been this way since I first downloaded the app a year ago.  Seems like a buggy app to me.,-0.04285714285714286
365,com.proxypics.app,Rubiconlwb,4,"As is expected, I had a problem with my first assignment and had to ask a question.  It took a few minutes to find contact info but I did find it and was assisted.  I had problems uploading photos but finally got them to send.  Pretty easy to learn and navigate.",0.10555555555555556
366,com.proxypics.app,Barefoot Victor,4,When posting a sign job please include the name of a store in the job. When an address takes me to a mall it’s impossible to know for sure which store signs I’m supposed to be taking pictures of. Otherwise app is working very well. You are very responsive too even on weekends. Thanks!,0.09666666666666668
367,com.proxypics.app,dawlfayse,5,"As I was taking a picture of the front of the house, the homeowner came out and questioned me. He had no idea that someone was coming out of the house and he said he had no plans of selling the house. He was very concerned about me being there.",0.2
368,com.proxypics.app,TX_Notary,5,This is a really great app. Always brings me to the correct location and it’s user-friendly. I like this gig! Very simple and easy. It just gets a little tricky when having to take pictures and there are people at the property.,0.31145833333333334
369,com.proxypics.app,Jarrodocity,1,"This app is full of UI design glitches that make it hard if not impossible to use. Great idea, but the app is so glitchy it’s not worth it.They keyboard pops up and covers what your typing so you can’t see what you type. In certain cases the keyboard won’t retract and the only way to get out of the app is to close it down completely. So frustrating. Not worth it till these basic design flaws are fixed.",0.054199735449735435
370,com.proxypics.app,Christinyuh,5,"This is a really easy app to navigate. Quick easy cash considering the tasks are straightforward and super simple to complete. No stress over what to do or where to go, it’s awesome. 👍",0.37604166666666666
371,com.proxypics.app,HartRossi,5,"App is easy to use, plug in your address or area and be the first to accept the jobs. The tun around time for payment is very quick too!",0.4083333333333334
372,com.proxypics.app,JasonMorrow,5,Easy instructions and customer service is second to none.,0.21666666666666667
373,com.proxypics.app,lil kixxx,5,I really love proxy pics because you only have to take a few photos answer a few questions and then submit it and there’s money that’s it it’s easy,0.10666666666666666
374,com.proxypics.app,vellie m,5,It’s usually very straight forward with minimal bugs but sometimes the camera acts up in the app other that that it’s great and easy money just wish I had more listings in my area,0.2947222222222223
375,com.proxypics.app,Iamtazical,5,It went fairly smooth! Definitely much easier than I thought it would be. Look forward to doing more!,0.44166666666666665
